prefill_chunk_size,kv_cache_size,batch_size,is_prefill,mean_ns,p50_ns,p90_ns,max_ns
0,384,1,False,35359846.799997285,993940.0000575916,172678273.9999635,172678273.9999635
0,384,2,False,41940462.59997322,972349.9999836349,205541652.99995476,205541652.99995476
0,384,3,False,34821206.99998177,1107651.0000975758,169760373.99990672,169760373.99990672
0,384,4,False,47488954.40000069,986050.0000513638,233329612.0000341,233329612.0000341
0,416,1,False,45521832.39998157,979499.9999712673,223351732.00008285,223351732.00008285
0,416,2,False,42069904.599998154,1010419.999943224,206149673.00002718,206149673.00002718
0,416,4,False,44621488.400002815,977850.0000265922,218977632.0000192,218977632.0000192
0,448,1,False,44700798.20000592,1011560.0000517588,219281971.99997613,219281971.99997613
0,448,2,False,41695708.60001386,977870.0000424578,204077673.00002888,204077673.00002888
0,448,4,False,47416892.19999898,992269.999983364,232879620.9999382,232879620.9999382
0,480,1,False,46696134.400008306,992999.9999940265,229311002.0000313,229311002.0000313
0,480,2,False,43120812.40002499,1002689.9999502348,211429782.00009567,211429782.00009567
0,480,3,False,50772354.19998942,992699.9999834152,249714691.0000083,249714691.0000083
0,480,4,False,46368336.40001896,985769.9999429315,227660662.00006208,227660662.00006208
0,512,1,False,44989548.40000806,978529.9999975904,220837982.00003457,220837982.00003457
0,512,2,False,37163052.799996875,983470.9999267943,181651303.99995634,181651303.99995634
0,512,4,False,41516644.40000787,980740.0000454437,203437612.0000161,203437612.0000161
0,544,1,False,34567153.200009674,1010590.9999538199,168686344.0000934,168686344.0000934
0,544,2,False,47043157.60000099,990169.0000333474,230998161.00000226,230998161.00000226
0,544,4,False,68520211.59998003,1006879.9999771727,338327717.9999595,338327717.9999595
0,576,1,False,34826284.8000104,1020610.0000687002,169965044.00003687,169965044.00003687
0,576,2,False,44670700.40000181,1005439.9999717134,219076962.00003102,219076962.00003102
0,576,3,False,51175814.19999624,1000800.0000425454,251661581.00000757,251661581.00000757
0,576,4,False,64430325.59998301,1018489.9999785557,317871908.0000292,317871908.0000292
0,608,1,False,34360192.799999826,994039.9999095462,167697783.99998358,167697783.99998358
0,608,2,False,46350570.20000204,1032269.9999960605,227547812.00001162,227547812.00001162
0,608,4,False,66379333.59997987,1042759.9999047744,327603847.999967,327603847.999967
0,640,1,False,30193483.000016384,1006020.0000907572,146808964.9999911,146808964.9999911
0,640,2,False,45831370.40006022,975190.0000765091,224999292.0000068,224999292.0000068
0,640,4,False,67231015.60000941,1019229.9999971511,331909497.99995905,331909497.99995905
0,672,1,False,35588286.400002286,1009699.9999404943,173735004.0000365,173735004.0000365
0,672,2,False,46049538.4000069,997539.9999575529,225958551.99995184,225958551.99995184
0,672,3,False,52651898.200019784,1032530.0000886272,259019570.99995342,259019570.99995342
0,672,4,False,64920439.59997318,1004689.9999451853,320340028.00003237,320340028.00003237
0,704,1,False,35996266.60002287,982550.0000033572,175727072.99996182,175727072.99996182
0,704,2,False,46115060.200008884,1031300.0000223838,226289410.99992517,226289410.99992517
0,704,4,False,69928475.60002246,987520.0000806217,345396158.00008506,345396158.00008506
0,736,1,False,37815508.8000085,985610.0000433798,184940584.00005996,184940584.00005996
0,736,2,False,45134086.40002581,1168890.0000308421,221095132.00007313,221095132.00007313
0,736,4,False,66001763.80002267,1044370.0000450917,325721469.0000865,325721469.0000865
0,768,1,False,34244654.400026776,1005268.9999611175,167082563.00000814,167082563.00000814
0,768,2,False,43712976.400001936,1002879.9999872717,214301881.99997246,214301881.99997246
0,768,3,False,45070608.20001243,1007189.9999957168,221165182.00004974,221165182.00004974
0,768,4,False,66991995.60000579,1000390.9999340976,330698799.00006074,330698799.00006074
0,800,1,False,40444766.60003511,1003149.9999740846,197959153.00005618,197959153.00005618
0,800,2,False,53442048.0000108,1006000.0000748914,262867830.9999941,262867830.9999941
0,800,4,False,66848737.600003004,1025039.9999449656,330002207.99999624,330002207.99999624
0,832,1,False,42325868.400007494,1004790.0000245136,207445212.00003874,207445212.00003874
0,832,2,False,52092562.20000498,1031629.9999431067,256086521.00004292,256086521.00004292
0,832,4,False,65723095.800012745,1048531.0000376557,324295747.99994045,324295747.99994045
0,864,1,False,42216194.600041494,984370.0000828903,206875283.00004488,206875283.00004488
0,864,2,False,53144199.999974266,1046459.9999977509,261336649.99997562,261336649.99997562
0,864,3,False,48457804.39995906,1045631.0000108716,237974360.9999423,237974360.9999423
0,864,4,False,70319705.40001567,1015169.999959653,347270057.0000597,347270057.0000597
0,896,1,False,40539396.60000196,1037799.9999491294,198411843.0000308,198411843.0000308
0,896,2,False,54165629.799967974,1011619.999985669,266417370.99998865,266417370.99998865
0,896,4,False,69326599.60002638,1027399.9999981243,342300578.0000494,342300578.0000494
0,928,1,False,47848967.79999599,1029648.9999745972,234849220.9999904,234849220.9999904
0,928,2,False,55940073.99997736,1064329.9999628654,275238689.9999237,275238689.9999237
0,928,4,False,67585819.19996232,1040668.9999626905,333589546.99997413,333589546.99997413
0,960,1,False,46906480.20000481,1013380.0000176053,230176171.9999149,230176171.9999149
0,960,2,False,53990472.00000951,1070890.0000508947,265558510.0000053,265558510.0000053
0,960,3,False,45594360.40003675,1063309.9999495244,223353952.00002494,223353952.00002494
0,960,4,False,67405069.60002221,1051269.9999480902,332581888.0000497,332581888.0000497
0,992,1,False,45849580.20004706,1025990.0000164635,224989842.0000136,224989842.0000136
0,992,2,False,54964813.999981746,1050829.9999401062,270313719.9999901,270313719.9999901
0,992,4,False,70228765.60001805,1064360.0001003505,346604997.99997526,346604997.99997526
0,1024,1,False,44492646.399999104,1078379.9999671828,218053702.00002018,218053702.00002018
0,1024,2,False,52051363.99999901,1054950.0000252011,255839670.0000003,255839670.0000003
0,1024,4,False,63849345.9999836,1046629.9999052354,314897529.99993926,314897529.99993926
0,1024,1,False,1021994.400002768,1003590.9999714931,1056350.9999883536,1056350.9999883536
0,1024,2,False,1027672.000009261,1023700.0000188346,1069799.999982024,1069799.999982024
0,1024,4,False,1041312.0000066556,1027640.0000748254,1097690.0000514435,1097690.0000514435
0,1088,1,False,38850240.80002495,1041090.0000579203,189845014.00007048,189845014.00007048
0,1088,2,False,40920198.60001983,1030319.9999270873,200223053.00005883,200223053.00005883
0,1088,4,False,65317603.59996497,1045128.9999764413,322145829.999954,322145829.999954
0,1152,1,False,39755750.79998635,1063799.9999971725,194242354.0000391,194242354.0000391
0,1152,2,False,42239266.6000178,1059370.0000072203,206694133.0000418,206694133.0000418
0,1152,3,False,44415538.5999693,1074039.9999349392,217592912.99997586,217592912.99997586
0,1152,4,False,65702023.79998591,1054080.0000171657,324011858.99993837,324011858.99993837
0,1216,1,False,35412336.79995912,1020069.9999813878,172754994.99999115,172754994.99999115
0,1216,2,False,43732586.60000374,1057060.0001074127,214193112.9999648,214193112.9999648
0,1216,4,False,66636967.800013736,1051960.000040708,328798409.0000009,328798409.0000009
0,1280,1,False,35964062.799985185,1031731.0000118596,175510953.99994665,175510953.99994665
0,1280,2,False,39612908.59999736,1056389.0000412357,193651973.9999767,193651973.9999767
0,1280,4,False,67740913.79998027,1049749.999992855,334274379.00002134,334274379.00002134
0,1344,1,False,35496886.79997871,1030529.99997999,173099254.00002158,173099254.00002158
0,1344,2,False,50462220.20000641,1038078.9999544504,247921792.99993223,247921792.99993223
0,1344,3,False,59461500.00002035,1044349.0000398015,292868601.00000924,292868601.00000924
0,1344,4,False,66803187.80001926,1070079.9999767696,329432179.0000367,329432179.0000367
0,1408,1,False,34485664.80003592,1072270.000008757,168046183.99999073,168046183.99999073
0,1408,2,False,49254872.4000244,1069390.0001115254,241771611.99997956,241771611.99997956
0,1408,4,False,64116943.39999485,1016669.0000232847,316326608.9999297,316326608.9999297
0,1472,1,False,48743546.40001002,1001200.0000187982,239509062.00002465,239509062.00002465
0,1472,2,False,47269692.400004715,1039380.0000656483,232040371.99991488,232040371.99991488
0,1472,4,False,66962151.800021276,1022149.0000503764,330472110.0000734,330472110.0000734
0,1536,1,False,45622170.60001785,1020440.0000475289,223884263.00005904,223884263.00005904
0,1536,2,False,42556022.600001596,1055970.0000385419,208404152.99994674,208404152.99994674
0,1536,3,False,57101086.19998664,1024419.9999078773,281151591.0000253,281151591.0000253
0,1536,4,False,58534379.99996913,1004589.9999795437,288435700.00003636,288435700.00003636
0,1600,1,False,40709998.60000484,1002689.9999502348,199227183.0000618,199227183.0000618
0,1600,2,False,45883952.40000409,1066960.0000028368,225056772.00001627,225056772.00001627
0,1600,4,False,69145443.39995246,1080828.9999886255,341215757.99997574,341215757.99997574
0,1664,1,False,39297740.399979375,1016268.9999333452,192214164.00000635,192214164.00000635
0,1664,2,False,47460854.60001268,1023489.999965932,233042853.00002903,233042853.00002903
0,1664,4,False,66806658.00001861,1023739.999936879,329644280.000025,329644280.000025
0,1728,1,False,41414254.60004484,977470.0000662052,202933242.9999613,202933242.9999613
0,1728,2,False,46537944.19998576,1046770.0000162949,228412701.9999005,228412701.9999005
0,1728,3,False,53499442.40001605,1014199.9999859764,263178510.99997824,263178510.99997824
0,1728,4,False,67499438.9999938,1022848.9999235536,333115559.00002074,333115559.00002074
0,1792,1,False,42379916.59997533,1002228.9999369604,207697232.99997622,207697232.99997622
0,1792,2,False,45032014.59999673,1072410.00000613,220562803.0000071,220562803.0000071
0,1792,4,False,65884951.79996698,1090079.9999262744,324867749.99995303,324867749.99995303
0,1856,1,False,43261478.60003857,999410.0000767503,212101873.00005147,212101873.00005147
0,1856,2,False,61637875.999963395,1027899.9999400184,303780949.99991846,303780949.99991846
0,1856,4,False,68460673.79999568,1051399.9999375301,337806538.9999847,337806538.9999847
0,1920,1,False,43394300.59999359,1009799.9999061357,212753872.99999693,212753872.99999693
0,1920,2,False,61157031.99998279,1021759.9999577942,301435650.00003034,301435650.00003034
0,1920,3,False,51188522.19995915,1009999.9999511056,251636600.99997288,251636600.99997288
0,1920,4,False,67729385.80002119,1047530.0000507559,334252589.0000161,334252589.0000161
0,1984,1,False,45846390.200017594,1066440.000045077,224904702.00000346,224904702.00000346
0,1984,2,False,62513869.99999795,1055469.999982961,308089320.0000219,308089320.0000219
0,1984,4,False,66959195.80001828,1035619.9999250749,330417729.00003254,330417729.00003254
0,2048,1,False,47132506.40002116,992010.0000044841,231423791.99998686,231423791.99998686
0,2048,2,False,59616497.999968484,1076949.9999696563,293718440.00002056,293718440.00002056
0,2048,4,False,62517647.999970905,1015489.99998613,308319679.9999541,308319679.9999541
0,2112,1,False,47634712.19998792,1025750.0000534492,233912661.99996608,233912661.99996608
0,2112,2,False,51437222.200002,1045530.0000558054,252781001.00001666,252781001.00001666
0,2112,3,False,47945938.39999379,1077789.999953893,235314042.00002727,235314042.00002727
0,2112,4,False,69528423.59996794,1101589.999962016,343227078.0000408,343227078.0000408
0,2176,1,False,49240986.5999889,1044040.000010682,241854192.99999467,241854192.99999467
0,2176,2,False,53298416.3999572,1060429.9999386058,261978290.99999127,261978290.99999127
0,2176,4,False,68569232.00000438,1128080.0000577073,338258750.0000227,338258750.0000227
0,2240,1,False,42697476.60000576,1082490.000044345,208969493.00004053,208969493.00004053
0,2240,2,False,50946746.399995394,1081829.9999755253,250133411.9999683,250133411.9999683
0,2240,4,False,72699971.59999093,1082469.0000390545,358952737.99997085,358952737.99997085
0,2304,1,False,42725006.80001485,1081190.0000362585,209194324.00000915,209194324.00000915
0,2304,2,False,50365869.99997326,1052828.999945632,247289281.999997,247289281.999997
0,2304,3,False,47746492.600003876,1069260.0000083984,234297273.00003833,234297273.00003833
0,2304,4,False,73401150.00001788,1110580.0000450471,362428428.99991953,362428428.99991953
0,2368,1,False,53921850.199958496,1079529.9999699637,265139020.99998176,265139020.99998176
0,2368,2,False,59856317.999992825,1086050.000026262,294706659.99997437,294706659.99997437
0,2368,4,False,68703367.40000767,1051800.0000274696,339118028.99990565,339118028.99990565
0,2432,1,False,49145984.400001906,1040060.0000366466,241386352.99993894,241386352.99993894
0,2432,2,False,58739416.200023696,1034210.0000571008,289300591.0000284,289300591.0000284
0,2432,4,False,68581483.60004179,1023870.0000400059,338458588.0000941,338458588.0000941
0,2496,1,False,51885802.40001102,1003200.0000137486,255188201.99999937,255188201.99999937
0,2496,2,False,57937890.39998955,1068350.9999580565,285238111.0000124,285238111.0000124
0,2496,3,False,49501510.199979745,1064460.0000659921,243158960.99994916,243158960.99994916
0,2496,4,False,69501557.80000387,1026120.0000059034,343142418.9999461,343142418.9999461
0,2560,1,False,50684037.99998578,1009400.0000435698,249181159.99992096,249181159.99992096
0,2560,2,False,54891939.40004498,1031248.999993295,270120169.0000516,270120169.0000516
0,2560,4,False,64598602.80003795,1091409.0000824216,318537315.0000714,318537315.0000714
0,2624,1,False,47190728.20000747,1040330.0000234594,231657670.99999356,231657670.99999356
0,2624,2,False,61846033.19998132,1045078.9999367772,304820016.00000787,304820016.00000787
0,2624,4,False,75431490.0000054,1070200.0000719635,372738150.00003195,372738150.00003195
0,2688,1,False,44900164.399996355,1012390.0000280628,220208321.9999622,220208321.9999622
0,2688,2,False,64489067.00002226,1034750.0000307264,318046155.00004727,318046155.00004727
0,2688,3,False,46683972.000050746,1010869.0000834031,229125761.0000912,229125761.0000912
0,2688,4,False,77635227.99998555,1119130.0000064075,383432350.000021,383432350.000021
0,2752,1,False,56753279.199983805,1041248.9999680475,279442867.99993277,279442867.99993277
0,2752,2,False,65806662.800014235,1102510.99999914,324561074.0000302,324561074.0000302
0,2752,4,False,76352843.8000094,1128920.0000419442,377252269.9999854,377252269.9999854
0,2816,1,False,55014983.60001733,1027299.9999187959,270790808.0000152,270790808.0000152
0,2816,2,False,64581080.80000784,1064660.000110962,318451063.9999871,318451063.9999871
0,2816,4,False,79399065.5999778,1054059.0000118755,392447558.9999474,392447558.9999474
0,2880,1,False,58330627.40000514,1015729.0000734065,287307637.0000263,287307637.0000263
0,2880,2,False,64512493.00000654,1065490.0000872659,318075785.0000191,318075785.0000191
0,2880,3,False,133587789.40000775,1122000.0000093933,663388697.0000731,663388697.0000731
0,2880,4,False,75926036.00000985,1048310.0001010825,375217140.00001794,375217140.00001794
0,2944,1,False,58226367.39999325,1031600.000032995,286839757.99992824,286839757.99992824
0,2944,2,False,60482081.0000092,1059119.0000468488,297965635.99995804,297965635.99995804
0,2944,4,False,77109175.99997629,1087379.99994446,381075300.00002044,381075300.00002044
0,3008,1,False,48910999.9999755,1042398.9999708283,240182391.9999515,240182391.9999515
0,3008,2,False,64476310.99997579,1038070.000049629,317929834.99997264,317929834.99997264
0,3008,4,False,75787049.99998535,1049389.9999346468,374450499.99996626,374450499.99996626
0,3072,1,False,50063680.20001446,996600.0000076747,246076700.99999267,246076700.99999267
0,3072,2,False,58828737.39997194,1062799.9999996973,289718956.99999094,289718956.99999094
0,3072,3,False,132709031.60000671,1046230.0000426695,659173507.9999808,659173507.9999808
0,3072,4,False,69809148.60000667,1077219.999956469,344633853.0000048,344633853.0000048
0,3136,1,False,39080056.60000526,1009029.9999774288,191134925.0000285,191134925.0000285
0,3136,2,False,47007176.400006756,1042910.0000237668,230584922.00004822,230584922.00004822
0,3136,4,False,56648443.39999036,1047079.9999211521,278723988.0000243,278723988.0000243
0,3200,1,False,40964456.799974866,1022999.9999182837,200510153.99997142,200510153.99997142
0,3200,2,False,47294778.40003256,1060470.000084024,231924531.99999362,231924531.99999362
0,3200,4,False,54777557.59998217,1097940.0000223904,269388638.0000095,269388638.0000095
0,3264,1,False,42102118.59997344,1040548.9999811834,206096964.0000394,206096964.0000394
0,3264,2,False,47037108.20001561,1049419.9999584453,230718491.00006148,230718491.00006148
0,3264,3,False,48276002.200032055,1054880.000083358,236985520.9999514,236985520.9999514
0,3264,4,False,57223071.59999218,1085499.9999310167,281650508.00009793,281650508.00009793
0,3328,1,False,40535412.79997717,1042299.9999946114,198315613.99996644,198315613.99996644
0,3328,2,False,44864598.39999952,1049979.0000721987,219910112.99996898,219910112.99996898
0,3328,4,False,54428177.5999707,1054758.9999987395,267667558.99996042,267667558.99996042
0,3392,1,False,42311636.59997037,1111000.0000371656,207149742.99994537,207149742.99994537
0,3392,2,False,51576732.399985306,1107010.9999309352,253270459.99995336,253270459.99995336
0,3392,4,False,53434451.80001254,1058220.0000044396,262657798.99995324,262657798.99995324
0,3456,1,False,40938012.80000662,1022649.9999816951,200371794.00003424,200371794.00003424
0,3456,2,False,51379159.80003527,1085330.0000235322,252339559.9999958,252339559.9999958
0,3456,3,False,47217738.20001545,1047570.0000824872,231658871.000036,231658871.000036
0,3456,4,False,52399379.99997437,1066910.0000768595,257384639.9999411,257384639.9999411
0,3520,1,False,43659300.60000665,1028899.9999374937,213947473.00007567,213947473.00007567
0,3520,2,False,51057759.99998059,1079419.9999963893,250861450.00000215,250861450.00000215
0,3520,4,False,55778765.59998458,1068869.9999263918,274491119.0000039,274491119.0000039
0,3584,1,False,42971994.599975005,996689.9999653833,210614182.9999615,210614182.9999615
0,3584,2,False,47331404.20000836,1052530.000038132,232229921.99998772,232229921.99998772
0,3584,4,False,50704380.000001945,1067700.000021432,249022480.0000078,249022480.0000078
0,3648,1,False,44539584.19999253,1040449.0000155419,218436021.9999917,218436021.9999917
0,3648,2,False,51593593.79997568,1044230.0000477189,253529828.9999446,253529828.9999446
0,3648,3,False,66040870.59999984,1082569.0000046962,325701154.00005764,325701154.00005764
0,3648,4,False,164593314.99995643,1096969.9999350267,818397464.9999754,818397464.9999754
0,3712,1,False,45957356.60000173,1020630.0000845658,225402501.99995172,225402501.99995172
0,3712,2,False,50853332.00004243,1060520.0000100012,249649250.00006133,249649250.00006133
0,3712,4,False,168463668.1999791,1103639.9999966307,837764402.9999374,837764402.9999374
0,3776,1,False,46990630.39997782,1034919.9999382108,230671381.99996862,230671381.99996862
0,3776,2,False,50106694.000010066,1064720.000044872,246137071.000021,246137071.000021
0,3776,4,False,169145758.7999821,1094630.0000114206,841150183.9999573,841150183.9999573
0,3840,1,False,45230170.40000923,1009520.000025077,221849912.00003877,221849912.00003877
0,3840,2,False,51480514.0000135,1060230.0000073228,253002991.00001666,253002991.00001666
0,3840,3,False,67349850.59999871,1021110.0000105944,332416932.9999904,332416932.9999904
0,3840,4,False,168214972.79997855,1082899.9999148436,836369033.9999721,836369033.9999721
0,3904,1,False,48062798.20002146,1018769.9999733013,236002791.00003263,236002791.00003263
0,3904,2,False,51635922.199989185,1091439.999981958,253487620.99997658,253487620.99997658
0,3904,4,False,167805244.00001013,1084060.000039244,834467860.0000179,834467860.0000179
0,3968,1,False,49115884.199977696,1136279.9999687923,241070470.9999436,241070470.9999436
0,3968,2,False,53619719.99998332,1081799.999951727,263486119.999925,263486119.999925
0,3968,4,False,171600271.39998418,1084679.9999626456,853466797.9999995,853466797.9999995
0,4032,1,False,48563590.00000339,1078599.9999143314,238462171.0000374,238462171.0000374
0,4032,2,False,53003154.000020914,1081090.000070617,260447559.9999887,260447559.9999887
0,4032,3,False,56023471.79999469,1077020.0000251862,275713839.99998033,275713839.99998033
0,4032,4,False,167328173.8000014,1123899.0000492777,832063249.9999192,832063249.9999192
0,4096,1,False,47442678.39998884,1059390.000023086,232806451.99997708,232806451.99997708
0,4096,2,False,52095053.999960326,1106489.9999837507,255912739.99998522,255912739.99998522
0,4096,4,False,55970188.00003752,1078260.0000993626,275329349.9999927,275329349.9999927
0,4096,1,False,1006700.4000347878,999920.0000265774,1043671.0000476523,1043671.0000476523
0,4096,2,False,1041960.000020481,1028089.9999770555,1065670.0000026831,1065670.0000026831
0,4096,4,False,1075758.000024507,1065380.0000000047,1128510.0000577585,1128510.0000577585
0,4352,1,False,49249408.20001211,1041610.0000156802,241967121.00001606,241967121.00001606
0,4352,2,False,55339182.00001153,1057979.9999277384,272253940.0000414,272253940.0000414
0,4352,4,False,69933001.80001825,1066049.9999630703,345121446.9999968,345121446.9999968
0,4608,1,False,52283706.20000078,1019289.9999310612,257085591.00007734,257085591.00007734
0,4608,2,False,62447147.600005336,1088309.0000106676,307567119.00005484,307567119.00005484
0,4608,3,False,60616475.80004319,1074690.0001095128,298535519.00009733,298535519.00009733
0,4608,4,False,63140361.7999922,1078300.000017407,311218649.00001127,311218649.00001127
0,4864,1,False,48659304.19994129,1022439.9999287925,238973870.99998468,238973870.99998468
0,4864,2,False,63135235.60002068,1098510.0000198144,311191377.9999895,311191377.9999895
0,4864,4,False,80306037.00001393,1081980.0000945178,396976225.00000304,396976225.00000304
0,5120,1,False,55143809.99998139,1081219.99994637,271318780.00000143,271318780.00000143
0,5120,2,False,57713026.000033095,1109220.0001030506,283910740.00001025,283910740.00001025
0,5120,4,False,67659537.60002503,1085350.0000393977,333688718.0000758,333688718.0000758
0,5376,1,False,46021750.19997503,1120500.0000700238,225455040.9999183,225455040.9999183
0,5376,2,False,48701390.20003989,1121780.0000622447,238779621.0000488,238779621.0000488
0,5376,3,False,47987684.19998396,1156849.9999157211,235111931.0000058,235111931.0000058
0,5376,4,False,90649102.80001186,1151370.0000023164,448267043.9999765,448267043.9999765
0,5632,1,False,53609282.20002279,1059190.9999675408,263591471.00004065,263591471.00004065
0,5632,2,False,65888413.600032434,1141189.9999984598,324695138.00015193,324695138.00015193
0,5632,4,False,81769466.99995825,1090429.9999765498,404261284.9998477,404261284.9998477
0,5888,1,False,82265838.99995603,1107909.9999733444,406669785.0000765,406669785.0000765
0,5888,2,False,52618039.99997028,1085259.9998543155,258515721.00009435,258515721.00009435
0,5888,4,False,86684319.00000541,1134180.0000082003,428617345.00002056,428617345.00002056
0,6144,1,False,53572012.19999297,1065760.0000740786,263341751.00009817,263341751.00009817
0,6144,2,False,56459515.799997464,1133830.0000716117,277511749.0000412,277511749.0000412
0,6144,3,False,55240769.60000457,1156208.9998733427,271506339.0000978,271506339.0000978
0,6144,4,False,62608937.799950585,1132220.000044981,308250508.9998904,308250508.9998904
0,6400,1,False,43212892.40006081,1064910.000195596,211577602.00003394,211577602.00003394
0,6400,2,False,55833650.000022314,1136889.9999979476,274507639.00014865,274507639.00014865
0,6400,4,False,57251464.0000918,1102260.0001524552,281611430.0001118,281611430.0001118
0,6656,1,False,55728414.00007746,1090890.0001140865,274172249.9999924,274172249.9999924
0,6656,2,False,69249189.5999865,1116619.9999479433,341475737.99987185,341475737.99987185
0,6656,4,False,47389186.4000052,1159760.000064125,232273230.99990827,232273230.99990827
0,6912,1,False,47344012.40002626,1076150.0000171508,232232562.0000356,232232562.0000356
0,6912,2,False,47815090.399990365,1115909.9999531463,234364872.00001466,234364872.00001466
0,6912,3,False,49124554.20003425,1107609.9999627331,240984551.0001105,240984551.0001105
0,6912,4,False,65414247.59998336,1184299.9999771565,322254337.9999934,322254337.9999934
0,7168,1,False,56023173.99998356,1049539.9999399525,275670900.0000228,275670900.0000228
0,7168,2,False,61399311.79991436,1138300.0000932952,302254438.99985296,302254438.99985296
0,7168,4,False,51551722.199974395,1115119.9998948867,253050061.0000672,253050061.0000672
0,7424,1,False,49467460.19995771,1065919.99997363,242752640.99992454,242752640.99992454
0,7424,2,False,51764298.2000325,1086900.0000184313,254211551.00002578,254211551.00002578
0,7424,4,False,61994759.7999726,1146970.0000361628,305042569.00007933,305042569.00007933
0,7680,1,False,49405816.20003286,1090140.0000875583,242541972.00002638,242541972.00002638
0,7680,2,False,54776551.599934466,1157130.0001378404,268885478.99989134,268885478.99989134
0,7680,3,False,63352335.59998415,1227659.9998131134,311714328.00010735,311714328.00010735
0,7680,4,False,53028096.00002547,1137410.0001830813,260352929.99995363,260352929.99995363
0,7936,1,False,49657934.20001319,1113900.0000639497,243676630.99997118,243676630.99997118
0,7936,2,False,53298252.00001323,1130209.00016636,261746280.99988696,261746280.99988696
0,7936,4,False,170240685.600038,1215269.0001130395,846153339.0000113,846153339.0000113
0,8192,1,False,51648810.19991299,1095289.9999665534,253664000.99983367,253664000.99983367
0,8192,2,False,58416136.00000528,1218711.0000922985,287016469.00003654,287016469.00003654
0,8192,4,False,59775683.59994621,1180480.0001300464,293907137.999895,293907137.999895
0,8448,1,False,53158269.99999444,1156260.0000161184,261038439.999993,261038439.999993
0,8448,2,False,56482779.800080605,1227450.000214958,277414089.00010353,277414089.00010353
0,8448,3,False,60285263.800051324,1191020.0000784243,296550888.9999455,296550888.9999455
0,8448,4,False,92106942.59995762,1215229.999843359,455475914.0000897,455475914.0000897
0,8704,1,False,57515225.79994344,1116629.9998421893,282927738.9998879,282927738.9998879
0,8704,2,False,80798594.99998747,1225309.9998815742,398915655.00010985,398915655.00010985
0,8704,4,False,82813166.80004238,1177750.0001244335,409114004.00000274,409114004.00000274
0,8960,1,False,51348944.0000285,1122000.00012308,252133619.99999505,252133619.99999505
0,8960,2,False,54682044.000037424,1156230.0001060066,268542690.0000039,268542690.0000039
0,8960,4,False,90355924.59999862,1236459.9999727942,446651062.9999902,446651062.9999902
0,9216,1,False,55306571.79997434,1102740.0000784837,271902518.99992293,271902518.99992293
0,9216,2,False,65002855.6000052,1227920.0000193669,319893207.9999395,319893207.9999395
0,9216,3,False,65082725.60004116,1219100.0000711938,320274788.0000061,320274788.0000061
0,9216,4,False,80146445.00008217,1212520.0000809855,395659545.0001714,395659545.0001714
0,9472,1,False,55086346.0000528,1127819.9999651406,270719670.0000622,270719670.0000622
0,9472,2,False,87922950.79997529,1235879.9999674375,434458803.9998598,434458803.9998598
0,9472,4,False,100908980.40002684,1195379.99989916,499531822.0001081,499531822.0001081
0,9728,1,False,59493283.19993583,1092508.9998181649,292905119.00012463,292905119.00012463
0,9728,2,False,89054730.5999462,1248909.9999584141,440089102.9999912,440089102.9999912
0,9728,4,False,93679246.2000085,1191430.00006261,463454222.00010943,463454222.00010943
0,9984,1,False,50875074.19998474,1097739.9999774205,249780520.00005847,249780520.00005847
0,9984,2,False,87913524.7999784,1161980.000006224,434663494.00000584,434663494.00000584
0,9984,3,False,51431230.00002561,1142439.9999668822,252353110.00005823,252353110.00005823
0,9984,4,False,89584248.5999765,1204299.9999266611,442907592.99997264,442907592.99997264
0,10240,1,False,57613715.59992767,1132749.9998969869,283482448.9998482,283482448.9998482
0,10240,2,False,61801151.800000295,1210759.9998216755,304012858.9998403,304012858.9998403
0,10240,4,False,69178979.00002572,1185008.9999825286,340915417.0001329,340915417.0001329
0,10496,1,False,62069279.80001637,1090050.0001298496,305660489.00004715,305660489.00004715
0,10496,2,False,70355209.20003363,1167128.9998957945,346820966.9999851,346820966.9999851
0,10496,4,False,76182135.19995151,1192019.9999622128,375894486.0001066,375894486.0001066
0,10752,1,False,58294829.799979195,1115269.9999001925,286840869.00011605,286840869.00011605
0,10752,2,False,58068253.99995432,1197970.000021087,285338359.9999688,285338359.9999688
0,10752,3,False,69693073.39991246,1225349.9999133055,343290916.99987656,343290916.99987656
0,10752,4,False,59310839.599993415,1126440.0000072783,291785748.9999278,291785748.9999278
0,11008,1,False,53286139.80000228,1079050.0000439351,261826059.99997577,261826059.99997577
0,11008,2,False,69463873.39994544,1168280.0000016869,342500246.9998617,342500246.9998617
0,11008,4,False,106185051.99995525,1283979.9999255775,525557890.0000728,525557890.0000728
0,11264,1,False,56341817.60001411,1103009.9999516096,277106537.99999815,277106537.99999815
0,11264,2,False,72106186.60001273,1221419.9998652474,355439665.0001763,355439665.0001763
0,11264,4,False,95370455.80000268,1244060.0000900305,471679879.00002116,471679879.00002116
0,11520,1,False,53570411.6000943,1185310.0002099383,262868298.0000576,262868298.0000576
0,11520,2,False,57699853.40002677,1233380.0000305928,283278486.9999614,283278486.9999614
0,11520,3,False,63243719.200045235,1251110.0001120213,310962946.0000178,310962946.0000178
0,11520,4,False,75109834.79996866,1281800.0000152097,370073234.0000741,370073234.0000741
0,11776,1,False,60530379.19991766,1200368.9998891787,297656546.99986047,297656546.99986047
0,11776,2,False,66448919.00000402,1311989.999976504,326798544.9999742,326798544.9999742
