time_stats.attn_prefill.min,time_stats.attn_prefill.max,time_stats.attn_prefill.mean,time_stats.attn_prefill.median,time_stats.attn_prefill.std,time_stats.attn_decode.min,time_stats.attn_decode.max,time_stats.attn_decode.mean,time_stats.attn_decode.median,time_stats.attn_decode.std,n_embd,n_q_head,n_kv_head,num_tensor_parallel_workers,max_model_len,batch_size,prefill_chunk_size,kv_cache_size,is_prefill,attention_backend
,,,,,0.979860000370536,199.02555099997699,10.921346949999133,1.0044150001249363,43.1541177777531,2048,32,8,1,131072,1,0,1792,False,FLASH_ATTENTION
,,,,,0.977340000190452,213.83384999990085,11.664965400086658,1.0091044998716825,46.38076955080039,2048,32,8,1,131072,1,0,1856,False,FLASH_ATTENTION
,,,,,0.9792799996830581,211.71156099990185,11.555628900009651,1.0038495001936099,45.91897431557063,2048,32,8,1,131072,1,0,1920,False,FLASH_ATTENTION
,,,,,0.9690689998933522,234.75876800011974,12.716000299997177,0.9986599998228485,50.9401854101125,2048,32,8,1,131072,1,0,1984,False,FLASH_ATTENTION
,,,,,0.9729099997457524,216.38006000011956,11.78188295000382,0.9978049999972427,46.93810169606897,2048,32,8,1,131072,1,0,2048,False,FLASH_ATTENTION
,,,,,0.9722000004330766,247.30305799994312,13.326743349944081,0.9885649999432644,53.67790060474825,2048,32,8,1,131072,1,0,2112,False,FLASH_ATTENTION
,,,,,0.978309999936755,231.37709899992842,12.53790244998072,1.008525500083124,50.20519948080287,2048,32,8,1,131072,1,0,2176,False,FLASH_ATTENTION
,,,,,0.9838089999902877,202.15228100005334,11.076300850004372,0.9943745001237403,43.83592011417689,2048,32,8,1,131072,1,0,2240,False,FLASH_ATTENTION
,,,,,0.9589800001776894,202.49135199992452,11.09207654999409,1.0021250000136206,43.91006894776109,2048,32,8,1,131072,1,0,2304,False,FLASH_ATTENTION
,,,,,0.9687710003163374,256.7407669998829,13.789156400048341,0.9822055001222907,55.73695471216043,2048,32,8,1,131072,1,0,2368,False,FLASH_ATTENTION
,,,,,0.9728109998832224,254.48263699991003,13.683770399939021,0.9923200000230281,55.24309112403697,2048,32,8,1,131072,1,0,2432,False,FLASH_ATTENTION
,,,,,0.9781200001270918,265.7143450001058,14.252891599971917,0.9955094999440917,57.689254779865514,2048,32,8,1,131072,1,0,2496,False,FLASH_ATTENTION
,,,,,0.9748590000526747,250.0403770000048,13.466546299946458,0.9936799999650248,54.27380699412627,2048,32,8,1,131072,1,0,2560,False,FLASH_ATTENTION
,,,,,0.9602400000403577,228.57028899989018,12.38168535001023,0.981225000032282,49.59712874485776,2048,32,8,1,131072,1,0,2624,False,FLASH_ATTENTION
,,,,,0.9568899999976566,212.8123899997263,11.60092044999601,0.9811100001115847,46.16117510330201,2048,32,8,1,131072,1,0,2688,False,FLASH_ATTENTION
,,,,,0.9711300003800716,283.6958340003548,15.145722600050249,0.9935395003140002,61.609658265315566,2048,32,8,1,131072,1,0,2752,False,FLASH_ATTENTION
,,,,,0.9682499999144056,286.9720349999625,15.338027150005473,0.9997949998705735,62.317269840125654,2048,32,8,1,131072,1,0,2816,False,FLASH_ATTENTION
,,,,,0.9659600000304636,289.417154000148,15.433511149944934,0.9992799998599367,62.85620559823961,2048,32,8,1,131072,1,0,2880,False,FLASH_ATTENTION
,,,,,0.9722490003696294,293.8478030000624,15.649256600022454,0.9885844999644178,63.82315270460281,2048,32,8,1,131072,1,0,2944,False,FLASH_ATTENTION
,,,,,0.9746300002007047,259.6514259998912,13.944804250036213,0.9947794999334292,56.36900397591599,2048,32,8,1,131072,1,0,3008,False,FLASH_ATTENTION
,,,,,0.9695399999145593,239.15007799996602,12.925401199981934,0.9896250001020235,51.89958445810479,2048,32,8,1,131072,1,0,3072,False,FLASH_ATTENTION
,,,,,0.9771889999683481,198.55587199981528,10.887644949957576,0.9886999998798274,43.054097074560666,2048,32,8,1,131072,1,0,3136,False,FLASH_ATTENTION
